ID,WRKSTAT,MARITAL,AGEWED,SIBS,CHILDS,AGE,BIRTHMO,ZODIAC,EDUC,DEGREE,PADEG,MADEG,SEX,RACE,INCOME91,RINCOM91,REGION,XNORCSIZ,SIZE,PARTYID,VOTE92,POLVIEWS,CAPPUN,GUNLAW,GRASS,RELIG,LIFE,CHLDIDEL,PILLOK,SEXEDUC,SPANKING,LETDIE1,NEWS,TVHOURS,BIGBAND,BLUGRASS,COUNTRY,BLUES,MUSICALS,CLASSICL,FOLK,JAZZ,OPERA,RAP,HVYMETAL,ATTSPRTS,VISITART,TVSHOWS,TVNEWS,TVPBS,SCITEST4,PARTNERS,SEXFREQ,DWELOWN,SEI,COHORT,INCOME4,DEGREE2,AGECAT4,POLITICS,REGION4,MARRIED,CLASSIC3,JAZZ3,RAP3,BLUES3
917,3,5,0,4,0,40,8,5,12,1,1,1,1,1,18,18,0,0,-1,5,1,4,1,2,0,1,3,1,1,1,3,1,2,3,2,2,2,2,2,2,2,2,2,5,4,1,1,5,1,1,2,3,4,1,"31,4",1953,3,0,3,3,#NULO!,2,1,1,3,1
918,1,3,18,3,2,43,12,9,12,1,8,8,2,2,16,16,0,0,-1,7,1,3,1,1,1,1,2,-1,0,0,0,0,0,2,2,3,3,2,2,5,5,2,8,5,5,1,2,2,2,4,4,2,2,0,"38,4",1950,2,0,3,2,#NULO!,2,3,1,3,1
919,1,3,19,7,1,42,4,1,13,1,1,0,2,1,15,15,0,0,-1,3,2,2,1,1,2,1,3,-1,0,0,0,0,0,1,2,3,3,3,1,1,2,4,2,4,5,2,2,2,4,4,9,6,3,0,"29,8",1951,2,0,3,1,#NULO!,2,1,3,3,2
920,7,4,21,4,2,29,2,12,12,1,0,1,2,2,7,0,0,0,-1,0,2,4,2,0,1,1,0,2,3,1,2,1,4,5,8,4,4,2,5,5,5,3,5,2,5,2,2,1,4,4,4,1,5,3,"34,6",1964,1,0,1,3,#NULO!,2,3,2,1,1
921,6,1,22,1,2,26,6,3,15,1,7,3,2,1,9,0,0,0,-1,1,1,4,2,0,2,1,0,3,1,1,2,1,4,6,8,8,3,3,3,3,8,3,3,2,2,1,1,1,2,1,2,1,6,2,0,1967,1,0,1,3,#NULO!,1,2,2,1,2
922,4,4,19,6,4,45,1,10,9,0,0,7,1,2,5,0,0,0,-1,3,2,4,1,2,1,4,2,-1,0,0,0,0,0,5,5,4,4,2,5,5,5,2,5,1,5,2,2,1,2,5,9,5,3,0,"32,7",1948,1,0,3,3,#NULO!,2,3,1,1,1
923,1,3,18,2,3,60,3,12,12,1,0,1,1,1,15,15,0,0,-1,2,1,4,1,0,2,2,0,3,9,1,2,1,2,2,2,2,1,4,4,5,3,3,5,5,5,1,1,2,1,4,2,0,0,1,"63,5",1933,2,0,4,3,#NULO!,2,3,2,3,3
924,5,1,30,3,1,72,9,7,8,0,0,0,2,1,10,0,0,0,-1,3,1,6,1,2,0,2,2,2,1,1,2,2,1,6,1,8,1,2,2,3,2,2,3,5,5,2,2,2,1,3,4,0,0,1,"48,9",1921,1,0,4,5,#NULO!,1,2,1,3,1
925,7,3,24,3,3,31,5,2,12,1,8,8,2,1,8,0,0,0,-1,3,2,3,1,1,8,4,3,-1,0,0,0,0,0,3,8,2,1,3,3,4,3,3,3,3,3,2,2,2,1,4,8,1,4,0,"32,4",1962,1,0,2,2,#NULO!,2,3,2,2,2
926,7,1,24,3,0,31,5,2,12,1,0,0,2,1,12,0,0,0,-1,3,1,4,1,1,0,2,2,2,2,1,2,1,3,5,4,3,2,3,4,4,3,3,5,3,5,1,2,1,3,4,0,-1,-1,1,0,1962,1,0,2,3,#NULO!,1,3,2,2,2
927,1,1,20,5,1,47,12,10,6,0,1,1,1,1,15,15,0,0,-1,0,1,6,1,0,1,1,0,2,2,1,2,1,1,3,4,2,1,2,4,4,5,3,5,5,5,1,2,2,1,4,1,1,2,1,"29,2",1946,2,0,3,5,#NULO!,1,3,2,3,1
929,4,1,17,5,2,28,5,3,11,1,0,1,2,1,98,0,0,0,-1,2,2,4,1,1,0,1,3,2,2,1,1,1,2,4,2,2,2,3,2,2,2,2,3,4,5,2,2,1,2,4,4,1,6,2,32,1965,4,0,1,3,#NULO!,1,1,1,3,2
930,1,1,27,4,2,36,8,6,16,3,4,4,1,1,21,17,0,0,-1,7,1,6,1,0,1,2,0,9,1,1,3,1,1,2,3,4,4,4,3,2,3,4,3,4,5,2,1,4,3,1,2,1,9,1,"63,5",1957,4,1,2,5,#NULO!,1,1,3,3,3
931,1,1,20,2,4,45,11,8,16,3,3,1,1,1,18,17,0,0,-1,1,1,3,1,1,0,4,2,2,2,1,2,1,1,2,3,4,4,2,3,3,2,3,5,5,4,2,2,2,2,5,1,-1,-1,1,"34,2",1948,3,1,3,2,#NULO!,1,2,2,3,1
932,1,1,27,5,2,53,4,2,18,4,3,1,1,1,19,15,0,0,-1,0,1,1,2,1,0,1,3,2,1,1,3,1,1,1,2,1,2,2,2,2,2,1,2,4,4,1,1,4,2,2,1,1,5,1,67,1940,3,1,4,1,#NULO!,1,1,1,3,1
933,4,3,22,1,2,58,5,2,16,3,3,1,1,1,2,1,0,0,-1,0,1,3,2,1,0,1,3,2,1,1,3,1,1,2,1,2,2,2,1,2,2,3,2,3,4,2,2,1,2,2,2,0,0,1,"37,4",1935,1,1,4,2,#NULO!,2,1,2,2,1
934,1,3,18,2,1,44,10,8,12,1,1,7,2,1,14,14,0,0,-1,1,1,2,1,0,1,4,0,1,2,1,2,1,1,0,2,4,4,1,2,1,2,1,3,4,3,2,2,3,3,4,1,2,5,2,"34,6",1949,1,0,3,1,#NULO!,2,1,1,3,1
935,1,1,27,4,1,49,5,3,16,3,3,1,1,3,21,21,0,0,-1,3,2,2,2,0,2,5,0,2,1,1,1,1,1,1,8,2,1,4,4,3,2,4,4,4,4,1,1,3,2,2,1,1,3,2,"50,7",1944,4,1,3,1,#NULO!,1,2,3,3,3
936,5,1,24,1,3,71,3,12,14,1,0,1,2,1,15,0,0,0,-1,1,1,4,1,1,2,1,2,-1,0,0,0,0,0,3,1,2,2,4,1,1,2,4,3,4,5,1,2,2,1,2,4,0,0,0,"39,4",1922,2,0,4,3,#NULO!,1,1,3,3,3
937,1,3,19,0,2,57,11,8,16,3,1,1,2,1,19,19,0,0,-1,2,1,4,2,1,8,1,3,-1,0,0,0,0,0,1,2,3,4,2,2,1,2,2,1,4,5,2,2,4,1,3,2,1,4,0,"73,7",1936,3,1,4,3,#NULO!,2,1,1,3,1
938,2,5,0,1,0,66,9,6,16,3,1,2,2,1,18,15,0,0,-1,6,1,6,1,1,2,1,2,-1,0,0,0,0,0,2,3,8,3,4,2,1,3,4,3,5,5,1,1,5,2,2,4,0,0,0,38,1927,3,1,4,5,#NULO!,2,1,3,3,3
939,1,1,21,4,3,39,1,10,12,1,0,0,2,1,18,13,0,0,-1,0,1,5,1,0,2,2,0,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,4,4,1,1,3,1,3,3,1,2,1,"28,4",1954,3,0,2,4,#NULO!,1,1,1,3,1
940,1,3,27,2,0,48,4,2,12,1,1,1,2,1,15,14,0,0,-1,5,1,5,1,1,0,1,2,3,3,1,2,1,1,2,2,1,1,2,3,5,1,3,5,5,5,1,2,3,1,3,4,1,2,1,38,1945,2,0,3,4,#NULO!,2,3,2,3,1
941,2,3,20,2,0,38,7,4,12,1,1,0,2,1,9,9,0,0,-1,4,2,4,1,1,2,1,2,-1,0,0,0,0,0,4,2,2,2,2,2,3,3,2,2,4,4,2,1,1,1,2,4,1,1,0,38,1955,1,0,2,3,#NULO!,2,2,1,3,1
943,5,1,19,3,1,77,12,9,12,1,0,0,2,1,16,0,0,0,-1,1,1,4,2,1,0,1,2,2,4,1,4,1,1,5,2,2,2,3,2,8,3,2,4,4,4,2,2,2,1,4,2,1,0,1,"73,6",1916,2,0,4,3,#NULO!,1,#NULO!,1,3,2
944,1,1,22,4,4,32,3,12,9,0,0,0,2,1,17,11,0,0,-1,0,1,5,2,1,0,2,2,2,1,1,1,8,1,3,3,3,2,2,2,3,3,3,3,2,2,1,1,2,2,1,8,1,6,2,"38,4",1961,2,0,2,4,#NULO!,1,2,2,1,1
945,6,5,0,2,0,22,8,6,15,1,4,0,2,3,22,0,0,0,-1,6,2,2,1,1,2,5,3,-1,0,0,0,0,0,2,4,4,3,3,8,4,4,4,8,3,3,1,2,3,2,2,2,1,4,0,"36,5",1971,4,0,1,1,#NULO!,2,3,3,2,2
946,3,1,22,5,0,30,4,1,14,1,3,1,2,2,15,12,0,0,-1,0,1,3,1,0,1,1,0,2,2,1,2,1,1,99,2,8,3,2,1,2,2,1,2,5,5,1,2,1,1,2,4,1,6,2,"29,3",1963,2,0,2,2,#NULO!,1,1,1,3,1
947,1,3,20,6,5,41,12,9,15,1,1,0,1,2,8,8,0,0,-1,3,2,4,2,1,2,2,2,-1,0,0,0,0,0,2,1,8,2,1,2,2,2,1,5,2,3,1,2,3,1,1,4,1,5,0,"29,3",1952,1,0,3,3,#NULO!,2,1,1,1,1
948,1,4,24,2,1,34,10,7,14,2,0,2,2,2,14,14,0,0,-1,0,1,1,8,0,2,5,0,2,1,1,1,2,1,2,4,4,4,3,2,4,8,2,4,4,4,2,2,4,1,2,9,3,5,2,"69,2",1959,1,0,2,1,#NULO!,2,3,1,3,2
949,7,5,0,11,2,26,7,4,12,1,7,1,2,2,11,11,0,0,-1,1,1,6,1,1,0,1,2,2,4,1,2,1,2,5,4,3,3,1,2,5,5,1,8,2,5,1,2,2,3,3,2,1,5,2,"42,3",1967,1,0,1,5,#NULO!,2,3,1,1,1
950,1,5,0,2,0,39,12,9,16,3,3,1,2,1,21,16,0,0,-1,0,1,1,2,1,0,4,2,2,1,1,4,1,1,3,3,2,2,3,4,3,2,3,5,4,2,2,2,1,1,2,2,1,2,1,"51,8",1954,4,1,2,1,#NULO!,2,2,2,3,2
951,1,1,19,3,3,41,2,11,19,4,7,1,2,1,21,20,0,0,-1,5,1,6,1,0,2,1,0,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,3,3,3,1,2,3,2,2,2,1,5,1,"76,4",1952,4,1,3,5,#NULO!,1,1,1,2,1
953,7,1,21,6,3,68,8,5,12,1,3,1,2,1,20,0,0,0,-1,6,1,6,1,1,2,2,2,-1,0,0,0,0,0,4,1,2,2,2,1,2,2,2,3,4,4,1,2,2,1,2,2,99,0,0,"63,5",1925,4,0,4,5,#NULO!,1,1,1,3,1
954,7,1,19,2,3,41,8,6,14,1,3,1,2,1,21,0,0,0,-1,4,1,4,8,1,0,1,2,2,1,1,2,2,2,4,2,3,3,3,2,1,3,3,4,3,3,1,1,2,2,1,2,1,3,1,"38,4",1952,4,0,3,3,#NULO!,1,1,2,2,2
955,1,1,14,4,8,56,9,6,10,0,1,8,2,2,15,15,0,0,-1,0,1,6,1,1,0,1,3,8,2,1,1,1,1,1,2,3,2,1,2,3,4,1,5,5,4,1,2,2,2,1,8,2,5,1,"29,3",1937,2,0,4,5,#NULO!,1,2,1,3,1
956,5,2,15,1,1,85,5,2,5,0,8,8,2,2,6,0,0,0,-1,0,1,2,1,1,0,1,2,0,4,1,2,2,5,16,4,4,4,4,4,4,4,4,5,5,5,2,2,1,1,1,4,0,0,2,"27,5",1908,1,0,4,1,#NULO!,2,3,3,3,3
957,8,5,0,7,0,65,9,6,11,0,7,0,1,2,4,0,0,0,-1,1,2,1,1,1,2,1,2,-1,0,0,0,0,0,5,1,8,4,1,2,2,4,1,2,2,4,2,2,2,1,2,2,3,3,0,"28,4",1928,1,0,4,1,#NULO!,2,1,1,1,1
958,1,4,19,2,4,35,7,5,10,0,7,1,2,2,16,16,0,0,-1,5,2,4,8,0,1,1,0,1,3,1,1,2,5,4,5,5,5,2,5,5,5,2,5,2,5,2,2,1,3,1,4,1,1,2,"33,1",1958,2,0,2,3,#NULO!,2,3,1,1,1
959,1,1,26,3,2,32,3,1,15,1,7,1,1,2,17,14,0,0,-1,0,1,4,2,1,0,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,3,1,4,2,5,1,1,2,2,1,4,1,5,1,"29,4",1961,2,0,2,3,#NULO!,1,1,1,1,1
960,1,2,18,4,5,49,11,8,11,1,7,0,2,2,21,15,0,0,-1,0,2,5,2,1,0,1,3,9,4,1,1,2,3,2,8,8,4,4,4,3,3,4,4,5,5,1,1,3,2,2,4,0,0,1,"73,2",1944,4,0,3,4,#NULO!,2,2,3,3,3
961,1,5,0,7,0,28,6,3,12,1,1,0,1,1,14,14,0,0,-1,4,2,5,1,1,0,2,2,3,3,1,2,1,3,3,2,3,2,2,2,3,2,3,2,4,3,1,2,2,1,1,8,4,2,2,"33,1",1965,1,0,1,4,#NULO!,2,2,2,3,1
962,1,1,22,5,3,45,3,12,19,4,3,1,1,1,21,21,0,0,-1,5,1,5,2,1,2,1,2,-1,0,0,0,0,0,0,3,4,3,4,3,1,2,4,4,5,5,1,1,4,3,4,4,1,4,0,"92,3",1948,4,1,3,4,#NULO!,1,1,3,3,3
963,1,1,26,3,0,28,4,1,18,4,1,1,1,1,20,16,0,0,-1,6,1,5,1,0,2,2,0,3,2,1,3,1,1,1,3,4,4,3,3,3,4,2,3,5,5,1,2,3,2,4,2,1,5,1,"62,1",1965,4,1,1,4,#NULO!,1,2,1,3,2
964,2,1,23,3,5,61,4,2,16,3,0,0,2,1,16,0,0,0,-1,6,1,7,8,1,2,2,2,-1,0,0,0,0,0,2,2,2,2,2,1,1,2,2,1,4,4,2,1,4,1,2,2,1,4,0,"50,7",1932,2,1,4,5,#NULO!,1,1,1,3,1
965,1,1,27,2,2,35,10,8,19,4,1,1,1,1,21,18,0,0,-1,5,1,5,1,0,2,1,0,3,3,1,3,1,1,3,8,4,2,2,2,4,4,3,4,2,3,1,2,2,1,3,3,1,3,1,"76,4",1958,4,1,2,4,#NULO!,1,3,2,1,1
966,3,2,18,2,2,59,7,5,12,1,2,4,2,1,16,16,0,0,-1,5,1,6,1,0,1,1,0,2,4,1,2,1,2,4,1,1,1,2,1,1,1,2,2,5,5,2,1,2,1,2,4,1,3,2,"38,4",1934,2,0,4,5,#NULO!,2,1,1,3,1
967,1,5,0,3,0,31,6,3,12,1,0,1,2,1,14,14,0,0,-1,2,1,4,1,0,2,1,0,2,2,2,3,1,2,0,2,2,2,1,1,2,1,2,2,2,5,2,1,4,4,4,4,1,4,2,"34,4",1962,1,0,2,3,#NULO!,2,1,1,1,1
968,5,1,18,6,8,61,7,4,12,1,0,0,1,2,12,0,0,0,-1,0,1,3,2,1,0,1,3,2,1,1,1,2,1,8,4,4,4,4,4,4,4,4,4,4,4,2,9,1,1,1,4,1,9,1,"35,1",1932,1,0,4,2,#NULO!,1,3,3,3,3
969,3,3,25,5,4,44,11,8,14,1,0,0,2,2,5,5,0,0,-1,0,1,1,1,1,8,1,2,-1,0,0,0,0,0,5,3,3,3,3,3,2,3,1,2,5,5,2,1,4,1,4,8,1,9,0,"43,7",1949,1,0,3,1,#NULO!,2,1,1,3,2
970,5,1,27,12,8,66,10,7,5,0,0,0,1,2,7,0,0,0,-1,0,1,8,1,2,2,1,8,-1,0,0,0,0,0,2,8,2,2,2,8,8,8,8,8,8,8,2,2,1,1,4,9,-1,-1,0,"29,2",1927,1,0,4,#NULO!,#NULO!,1,#NULO!,#NULO!,#NULO!,1
971,4,5,0,15,0,24,4,2,12,1,0,0,2,2,98,2,0,0,-1,2,2,5,2,0,2,1,0,2,3,8,1,2,2,8,4,4,2,2,4,4,4,2,4,2,4,2,2,2,1,3,1,2,5,2,"33,6",1969,4,0,1,4,#NULO!,2,3,1,1,1
972,1,3,16,7,4,41,1,10,11,1,7,0,2,2,12,11,0,0,-1,0,1,3,1,1,2,1,3,-1,0,0,0,0,0,6,2,4,2,1,4,4,4,1,4,4,4,2,2,2,1,1,8,2,3,0,"36,5",1952,1,0,3,2,#NULO!,2,3,1,3,1
973,1,1,25,2,0,36,7,4,12,1,1,8,1,1,17,0,0,0,-1,5,2,6,1,0,1,1,0,4,2,2,1,1,3,2,2,8,8,8,2,3,3,1,4,2,5,2,2,4,3,4,0,-1,-1,1,"36,5",1957,2,0,2,5,#NULO!,1,2,1,1,#NULO!
974,5,2,19,3,3,80,10,7,13,1,0,0,1,1,15,0,0,0,-1,4,1,4,1,1,2,1,2,-1,0,0,0,0,0,6,2,3,3,3,3,3,3,2,3,4,5,2,1,4,1,1,1,0,0,0,"33,6",1913,2,0,4,3,#NULO!,2,2,1,3,2
975,2,1,18,5,4,40,12,9,12,1,0,0,2,1,15,2,0,0,-1,3,1,4,1,1,1,1,3,-1,0,0,0,0,0,2,3,2,2,2,3,3,2,3,4,5,3,1,1,3,1,1,2,1,3,0,39,1953,2,0,3,3,#NULO!,1,2,2,3,1
976,1,1,26,2,0,31,2,12,19,4,2,4,2,2,21,19,0,0,-1,0,1,3,2,1,2,2,3,-1,0,0,0,0,0,3,2,4,4,2,2,2,3,1,2,2,4,1,1,2,1,3,2,1,5,0,"92,3",1962,4,1,2,2,#NULO!,1,1,1,1,1
977,2,3,29,11,2,43,5,3,13,1,8,1,2,2,2,2,0,0,-1,2,1,6,2,1,2,1,3,-1,0,0,0,0,0,3,1,3,3,2,1,1,2,1,1,4,4,2,1,5,4,4,4,3,3,0,"34,6",1950,1,0,3,5,#NULO!,2,1,1,3,1
978,1,5,0,2,0,30,6,4,14,2,7,1,2,2,16,16,0,0,-1,0,1,4,1,1,0,1,2,2,2,1,2,1,2,4,3,8,3,2,2,8,8,1,3,3,4,1,1,3,2,3,2,1,3,2,"63,2",1963,2,0,2,3,#NULO!,2,#NULO!,1,2,1
979,1,1,24,1,1,29,2,12,18,2,4,3,1,2,20,17,0,0,-1,0,1,2,1,2,0,1,3,3,3,1,2,1,3,6,8,8,4,3,2,3,4,2,3,3,4,1,1,2,1,2,2,1,5,1,"36,5",1964,4,0,1,1,#NULO!,1,2,1,2,2
980,5,2,21,4,0,65,12,9,9,0,0,0,2,2,7,7,0,0,-1,1,2,5,1,1,2,2,2,-1,0,0,0,0,0,4,3,4,2,1,3,5,5,2,5,5,5,2,2,1,1,2,2,0,0,0,"21,2",1928,1,0,4,4,#NULO!,2,3,1,3,1
981,2,1,18,2,2,23,5,2,12,1,0,1,2,1,15,6,0,0,-1,3,2,3,2,1,1,1,2,-1,0,0,0,0,0,1,3,3,2,2,4,4,3,3,4,4,2,2,2,2,4,2,4,1,5,0,"27,5",1970,2,0,1,2,#NULO!,1,3,2,3,1
982,1,5,0,4,1,28,4,2,13,1,0,0,2,2,15,15,0,0,-1,1,1,4,1,1,0,1,2,2,2,1,2,1,4,2,5,5,5,2,2,2,5,1,5,3,5,1,1,1,1,4,3,1,2,2,"38,4",1965,2,0,1,3,#NULO!,2,1,1,2,1
983,5,3,23,3,2,70,8,5,13,1,3,3,2,1,10,0,0,0,-1,3,1,5,1,1,8,1,2,-1,0,0,0,0,0,6,1,3,3,3,1,1,2,2,2,4,5,1,1,1,1,2,4,0,0,0,"34,6",1923,1,0,4,4,#NULO!,2,1,1,3,2
985,7,1,30,9,2,42,5,3,18,4,0,0,2,2,21,11,0,0,-1,0,3,2,1,1,1,5,2,-1,0,0,0,0,0,1,8,8,3,1,2,2,3,1,3,3,4,2,2,5,1,3,1,1,4,0,"56,6",1951,4,1,3,1,#NULO!,1,1,1,2,1
986,1,5,0,6,1,31,3,12,16,3,7,1,2,2,15,15,0,0,-1,5,1,3,2,0,2,1,0,4,2,2,3,1,1,1,3,4,4,2,3,2,4,2,3,3,5,2,1,3,1,2,9,1,6,2,"60,6",1962,2,1,2,2,#NULO!,2,1,1,2,1
987,1,3,26,3,1,50,1,10,16,3,3,1,2,1,13,13,0,0,-1,2,1,2,2,1,1,1,2,-1,0,0,0,0,0,2,2,2,2,3,2,2,3,3,4,5,5,2,2,4,1,2,1,0,0,0,"38,4",1943,1,1,4,1,#NULO!,2,1,2,3,2
988,1,4,21,0,4,50,8,5,14,2,2,2,1,1,21,21,0,0,-1,1,1,5,1,2,0,1,1,1,2,1,2,1,1,1,2,3,3,3,3,1,3,3,4,4,4,1,1,4,1,2,9,-1,-1,1,"50,7",1943,4,0,4,4,#NULO!,2,1,2,3,2
989,1,1,23,2,1,29,12,9,12,1,1,1,2,1,16,9,0,0,-1,1,1,4,1,0,2,1,0,1,4,1,2,1,2,8,2,2,1,2,2,2,2,2,2,5,5,1,1,2,3,2,4,1,5,2,"33,1",1964,2,0,1,3,#NULO!,1,1,1,3,1
990,1,5,0,1,0,25,12,9,17,3,3,3,1,1,10,10,0,0,-1,5,1,5,1,0,2,1,0,2,3,1,1,1,2,4,4,3,2,3,4,3,3,3,4,5,3,1,1,2,2,4,1,0,0,2,"93,3",1968,1,1,1,4,#NULO!,2,2,2,3,2
991,1,5,0,1,0,39,4,1,18,3,0,0,2,1,16,16,0,0,-1,2,1,2,2,1,1,1,3,-1,0,0,0,0,0,2,2,3,3,2,1,1,1,2,2,3,4,1,1,1,1,2,2,1,1,0,"78,5",1954,2,1,2,1,#NULO!,2,1,1,2,1
993,7,3,18,9,8,66,3,12,12,1,8,8,2,2,98,0,0,0,-1,0,2,7,2,1,0,1,2,9,1,1,1,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,4,1,3,2,1,3,2,"21,2",1927,4,0,4,5,#NULO!,2,1,1,1,1
995,5,1,29,5,2,71,6,3,20,4,4,4,1,1,18,0,0,0,-1,1,1,6,1,2,0,1,3,4,2,1,1,1,1,2,2,4,2,4,3,1,2,4,1,5,5,1,1,5,1,2,3,1,4,1,"73,9",1922,3,1,4,5,#NULO!,1,1,3,3,3
996,1,1,21,3,3,38,8,5,19,3,4,3,1,1,21,21,0,0,-1,4,1,4,1,1,0,9,3,3,3,1,2,1,2,2,2,3,3,2,1,1,1,1,3,4,3,1,2,2,1,1,2,1,4,1,"90,1",1955,4,1,2,3,#NULO!,1,1,1,3,1
997,1,1,22,1,1,39,7,4,17,4,1,1,1,1,22,22,0,0,-1,4,1,5,1,0,2,4,0,2,1,1,1,1,2,1,2,2,3,3,2,1,3,3,4,5,2,1,1,3,1,2,1,1,1,1,"92,8",1954,4,1,2,4,#NULO!,1,1,2,3,2
998,1,1,21,3,2,37,1,10,13,1,1,1,2,1,21,9,0,0,-1,6,1,6,1,1,0,2,3,2,2,1,3,1,1,1,1,2,2,2,3,1,2,2,4,3,4,2,1,2,1,3,9,1,4,1,"38,4",1956,4,0,2,5,#NULO!,1,1,1,2,1
999,5,2,27,1,3,80,1,10,15,2,0,1,2,1,3,0,0,0,-1,6,1,5,8,0,2,1,0,2,3,2,3,2,1,2,2,8,1,2,2,3,2,1,2,3,8,1,2,1,1,3,4,-1,-1,1,"43,7",1913,1,0,4,4,#NULO!,2,2,1,2,1
1000,1,4,30,4,1,38,4,1,14,1,1,1,2,1,13,12,0,0,-1,1,1,2,1,1,0,4,3,2,9,1,9,1,9,99,1,2,3,2,2,3,3,2,4,3,3,2,1,3,4,3,2,2,1,1,"26,4",1955,1,0,2,1,#NULO!,2,2,1,2,1
1001,1,1,29,2,4,65,6,4,16,3,3,2,1,1,21,21,0,0,-1,4,1,2,2,0,1,3,0,4,3,1,2,1,1,1,1,8,3,2,1,1,2,2,3,5,5,1,1,5,1,3,2,1,4,1,"63,5",1928,4,1,4,1,#NULO!,1,1,1,3,1
1002,1,1,21,0,7,58,10,8,16,3,1,1,1,1,21,19,0,0,-1,1,1,4,1,0,2,2,0,7,3,1,2,2,1,2,2,4,4,3,1,3,3,2,4,5,5,1,1,4,2,4,4,1,3,1,"63,5",1935,4,1,4,3,#NULO!,1,2,1,3,2
1003,1,1,26,8,2,51,12,10,16,3,7,0,2,3,98,98,0,0,-1,1,1,6,8,0,1,5,0,2,3,1,2,1,9,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,3,3,1,9,1,"63,5",1942,4,1,4,5,#NULO!,1,1,2,1,1
1004,1,1,23,1,2,40,3,12,18,3,1,1,2,1,98,11,0,0,-1,4,3,8,8,1,0,3,8,2,1,8,8,1,2,1,2,2,2,2,2,2,2,2,2,5,5,2,1,3,1,1,8,1,4,2,"26,4",1953,4,1,3,#NULO!,#NULO!,1,1,1,3,1
1005,7,1,23,3,3,35,6,4,14,2,3,1,2,1,20,0,0,0,-1,4,1,4,8,0,2,2,0,3,3,1,3,1,1,1,1,2,5,1,2,1,3,1,2,4,5,1,1,4,1,1,8,1,4,1,"50,7",1958,4,0,2,3,#NULO!,1,1,1,3,1
1006,4,1,25,1,0,41,7,4,16,3,3,1,1,1,19,18,0,0,-1,2,1,2,1,0,1,4,0,9,2,1,2,1,1,4,3,2,2,1,4,2,4,1,3,5,4,1,1,2,1,2,1,1,3,1,"90,1",1952,3,1,3,1,#NULO!,1,1,1,3,1
1007,1,1,28,5,0,30,5,2,16,3,0,1,1,1,16,12,0,0,-1,4,3,4,1,1,0,2,3,4,2,1,3,1,1,1,3,5,5,3,4,2,4,3,4,5,5,1,2,3,3,4,2,1,1,2,"76,4",1963,2,1,2,3,#NULO!,1,1,2,3,2
1008,1,1,27,2,2,47,2,11,20,4,1,1,1,1,21,21,0,0,-1,0,1,2,2,1,1,2,3,-1,0,0,0,0,0,1,3,2,2,2,3,2,1,3,3,3,3,1,1,3,2,3,1,1,5,0,"84,5",1946,4,1,3,1,#NULO!,1,1,2,2,1
1009,1,1,21,3,1,49,8,5,14,1,1,2,2,1,21,21,0,0,-1,1,1,2,2,1,2,1,3,-1,0,0,0,0,0,1,2,3,3,2,2,1,1,1,3,4,4,1,1,2,1,1,2,1,3,0,"74,4",1944,4,0,3,1,#NULO!,1,1,1,3,1
1010,7,1,22,5,3,36,8,5,17,3,1,1,2,1,21,0,0,0,-1,1,2,3,2,1,2,2,3,-1,0,0,0,0,0,3,3,2,1,3,3,3,3,3,4,5,5,1,1,2,3,3,3,1,3,0,"69,2",1957,4,1,2,2,#NULO!,1,2,2,3,2
1011,2,1,21,2,3,43,8,5,16,3,2,3,2,1,21,9,0,0,-1,4,1,4,2,0,2,2,0,2,3,1,2,1,1,1,3,1,3,1,1,1,2,1,2,5,5,1,1,3,2,4,2,1,3,1,38,1950,4,1,3,3,#NULO!,1,1,1,3,1
1012,1,1,23,4,2,35,12,9,15,2,1,1,2,1,21,3,0,0,-1,3,1,4,1,1,1,1,3,-1,0,0,0,0,0,2,2,2,5,2,1,2,2,2,3,3,3,1,1,2,1,2,1,1,5,0,"36,9",1958,4,0,2,3,#NULO!,1,1,1,2,1
1013,5,1,99,2,3,70,6,3,20,4,7,8,1,1,21,0,0,0,-1,6,1,6,1,0,8,1,0,9,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,4,3,1,1,2,1,2,3,1,3,1,67,1923,4,1,4,5,#NULO!,1,1,1,3,1
1014,3,1,21,7,4,37,12,9,13,1,3,4,2,1,21,2,0,0,-1,1,1,2,1,1,8,1,3,-1,0,0,0,0,0,1,2,2,3,2,1,1,3,2,3,4,4,1,1,3,2,3,1,2,5,0,"37,4",1956,4,0,2,1,#NULO!,1,1,1,3,1
1016,1,1,21,1,2,58,3,12,14,1,7,0,1,1,21,21,0,0,-1,5,1,6,1,1,0,1,3,2,2,1,1,2,1,3,1,3,2,2,1,2,2,2,2,4,5,1,1,3,1,2,4,1,5,1,"83,9",1935,4,0,4,5,#NULO!,1,1,1,3,1
1017,1,5,0,3,0,23,6,3,16,3,3,3,2,1,21,5,0,0,-1,2,2,3,1,1,2,1,2,-1,0,0,0,0,0,3,2,2,4,2,2,2,4,2,4,4,4,1,1,2,2,5,2,1,4,0,"64,1",1970,4,1,1,2,#NULO!,2,1,1,3,1
